doid_code,doid_name,diseaseId,geneId,geneSymbol,geneName,diseaseName,score,NumberOfPubmeds,associationType,source
DOID:1324,lung cancer,umls:C0007131,51561,IL23A,"interleukin 23, alpha subunit p19","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,51567,TDP2,tyrosyl-DNA phosphodiesterase 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,51701,NLK,nemo-like kinase,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,51720,UIMC1,ubiquitin interaction motif containing 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,51727,CMPK1,"cytidine monophosphate (UMP-CMP) kinase 1, cytosolic","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,53335,BCL11A,B-cell CLL/lymphoma 11A (zinc finger protein),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,53340,SPA17,sperm autoantigenic protein 17,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,53615,MBD3,methyl-CpG binding domain protein 3,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,53833,IL20RB,interleukin 20 receptor beta,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54165,DCUN1D1,"DCN1, defective in cullin neddylation 1, domain containing 1","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54210,TREM1,triggering receptor expressed on myeloid cells 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54386,TERF2IP,"telomeric repeat binding factor 2, interacting protein","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54443,ANLN,"anillin, actin binding protein","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54538,ROBO4,"roundabout, axon guidance receptor, homolog 4 (Drosophila)","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54567,DLL4,delta-like 4 (Drosophila),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54577,UGT1A7,"UDP glucuronosyltransferase 1 family, polypeptide A7","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54600,UGT1A9,"UDP glucuronosyltransferase 1 family, polypeptide A9","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54726,OTUD4,OTU deubiquitinase 4,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54742,LY6K,"lymphocyte antigen 6 complex, locus K","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54760,PCSK4,proprotein convertase subtilisin/kexin type 4,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54903,MKS1,"Meckel syndrome, type 1","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54904,WHSC1L1,Wolf-Hirschhorn syndrome candidate 1-like 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54920,DUS2,dihydrouridine synthase 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,54997,TESC,tescalcin,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55000,TUG1,taurine up-regulated 1 (non-protein coding),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55004,LAMTOR1,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 1","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,55075,UACA,uveal autoantigen with coiled-coil domains and ankyrin repeats,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55154,MSTO1,"misato 1, mitochondrial distribution and morphology regulator","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55206,SBNO1,strawberry notch homolog 1 (Drosophila),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55233,MOB1A,MOB kinase activator 1A,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55238,SLC38A7,"solute carrier family 38, member 7","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55249,YY1AP1,YY1 associated protein 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55359,STYK1,serine/threonine/tyrosine kinase 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55364,IMPACT,impact RWD domain protein,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55384,MEG3,maternally expressed 3 (non-protein coding),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55511,SAGE1,sarcoma antigen 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55616,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55715,DOK4,docking protein 4,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55775,TDP1,tyrosyl-DNA phosphodiesterase 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55824,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,55885,LMO3,LIM domain only 3 (rhombotin-like 2),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,55959,SULF2,sulfatase 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,56052,ALG1,"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,56848,SPHK2,sphingosine kinase 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,56902,PNO1,partner of NOB1 homolog (S. cerevisiae),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57060,PCBP4,poly(rC) binding protein 4,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57402,S100A14,S100 calcium binding protein A14,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57448,BIRC6,baculoviral IAP repeat containing 6,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57504,MTA3,"metastasis associated 1 family, member 3","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57515,SERINC1,serine incorporator 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57541,ZNF398,zinc finger protein 398,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,57626,KLHL1,kelch-like family member 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,58157,NGB,neuroglobin,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,60343,FAM3A,"family with sequence similarity 3, member A","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64061,TSPYL2,TSPY-like 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64102,TNMD,tenomodulin,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64180,DPEP3,dipeptidase 3,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64210,MMS19,MMS19 nucleotide excision repair homolog (S. cerevisiae),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64218,SEMA4A,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64321,SOX17,SRY (sex determining region Y)-box 17,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64506,CPEB1,cytoplasmic polyadenylation element binding protein 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,64881,PCDH20,protocadherin 20,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79139,DERL1,derlin 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79152,FA2H,fatty acid 2-hydroxylase,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79291,OR5H7P,"olfactory receptor, family 5, subfamily H, member 7 pseudogene","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79594,MUL1,mitochondrial E3 ubiquitin protein ligase 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79612,NAA16,"N(alpha)-acetyltransferase 16, NatA auxiliary subunit","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79661,NEIL1,nei endonuclease VIII-like 1 (E. coli),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,79727,LIN28A,lin-28 homolog A (C. elegans),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,79969,ATAT1,alpha tubulin acetyltransferase 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,80013,FAM188A,"family with sequence similarity 188, member A","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,80198,MUS81,MUS81 structure-specific endonuclease subunit,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,80331,DNAJC5,"DnaJ (Hsp40) homolog, subfamily C, member 5","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81537,SGPP1,sphingosine-1-phosphate phosphatase 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81539,SLC38A1,"solute carrier family 38, member 1","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81557,MAGED4B,melanoma antigen family D4B,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81607,PVRL4,poliovirus receptor-related 4,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81619,TSPAN14,tetraspanin 14,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81631,MAP1LC3B,microtubule-associated protein 1 light chain 3 beta,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,81847,RNF146,ring finger protein 146,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,83595,SOX7,SRY (sex determining region Y)-box 7,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,83697,SLC4A9,"solute carrier family 4, sodium bicarbonate cotransporter, member 9","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,83700,JAM3,junctional adhesion molecule 3,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84000,TMPRSS13,"transmembrane protease, serine 13","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84148,KAT8,K(lysine) acetyltransferase 8,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84260,TCHP,"trichoplein, keratin filament binding","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84268,RPAIN,RPA interacting protein,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84324,SARNP,SAP domain containing ribonucleoprotein,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84546,SNORD35B,"small nucleolar RNA, C/D box 35B","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84549,MAK16,MAK16 homolog (S. cerevisiae),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84560,MT4,metallothionein 4,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84634,KISS1R,KISS1 receptor,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84654,SPZ1,spermatogenic leucine zipper 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84692,CCDC54,coiled-coil domain containing 54,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84868,HAVCR2,hepatitis A virus cellular receptor 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,84879,MFSD2A,major facilitator superfamily domain containing 2A,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,84976,DISP1,dispatched homolog 1 (Drosophila),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,85329,LGALS12,"lectin, galactoside-binding, soluble, 12","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,85388,SNORD14B,"small nucleolar RNA, C/D box 14B","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,85389,SNORD14C,"small nucleolar RNA, C/D box 14C","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,85390,SNORD14D,"small nucleolar RNA, C/D box 14D","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,85391,SNORD14E,"small nucleolar RNA, C/D box 14E","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,85407,NKD1,naked cuticle homolog 1 (Drosophila),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,89782,LMLN,leishmanolysin-like (metallopeptidase M8 family),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,90427,BMF,Bcl2 modifying factor,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,92609,TIMM50,translocase of inner mitochondrial membrane 50 homolog (S. cerevisiae),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,93129,ORAI3,ORAI calcium release-activated calcium modulator 3,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,93210,PGAP3,post-GPI attachment to proteins 3,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,94234,FOXQ1,forkhead box Q1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,112398,EGLN2,egl-9 family hypoxia-inducible factor 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,113235,SLC46A1,"solute carrier family 46 (folate transporter), member 1","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,113457,TUBA3D,"tubulin, alpha 3d","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,114134,SLC2A13,"solute carrier family 2 (facilitated glucose transporter), member 13","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,115426,UHRF2,"ubiquitin-like with PHD and ring finger domains 2, E3 ubiquitin protein ligase","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,115701,ALPK2,alpha-kinase 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,116448,OLIG1,oligodendrocyte transcription factor 1,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,116833,ANIB1,"aneurysm, intracranial berry 1","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,121504,HIST4H4,"histone cluster 4, H4","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,122664,TPPP2,tubulin polymerization-promoting protein family member 2,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,124935,SLC43A2,"solute carrier family 43 (amino acid system L transporter), member 2","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,128408,BHLHE23,"basic helix-loop-helix family, member e23","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,128602,C20orf85,chromosome 20 open reading frame 85,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,131096,KCNH8,"potassium channel, voltage gated eag related subfamily H, member 8","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,140578,CHODL,chondrolectin,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,140913,PPIAP10,peptidylprolyl isomerase A (cyclophilin A) pseudogene 10,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,144195,SLC2A14,"solute carrier family 2 (facilitated glucose transporter), member 14","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,149233,IL23R,interleukin 23 receptor,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,GeneticVariation,BeFree
DOID:1324,lung cancer,umls:C0007131,150165,XKR3,"XK, Kell blood group complex subunit-related family, member 3","Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,152573,SHISA3,shisa family member 3,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,157506,RDH10,retinol dehydrogenase 10 (all-trans),"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
DOID:1324,lung cancer,umls:C0007131,158506,ZNF645,zinc finger protein 645,"Carcinoma, Non-Small-Cell Lung",0.0002835045700936,1,Biomarker,BeFree
