action_type	activity_comment	activity_id	activity_properties	assay_chembl_id	assay_description	assay_type	assay_variant_accession	assay_variant_mutation	bao_endpoint	bao_format	bao_label	canonical_smiles	data_validity_comment	data_validity_description	document_chembl_id	document_journal	document_year	ligand_efficiency	molecule_chembl_id	molecule_pref_name	parent_molecule_chembl_id	pchembl_value	potential_duplicate	qudt_units	record_id	relation	src_id	standard_flag	standard_relation	standard_text_value	standard_type	standard_units	standard_upper_value	standard_value	target_chembl_id	target_organism	target_pref_name	target_tax_id	text_value	toid	type	units	uo_units	upper_value	value
		1075755	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(C2CCCCC2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '17.30', 'le': '0.32', 'lle': '2.06', 'sei': '10.49'}	CHEMBL2368189		CHEMBL2368189	7.58	0	http://www.openphacts.org/units/Nanomolar	304583	=	1	1	=		IC50	nM		26.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		26.0
		1075756	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(C2CCCCC2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368189		CHEMBL2368189		0		304583	=	1	0	=		Relative potency			1.92	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.92
		1078021	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	O=C1C[C@H](O)C[C@@H](/C=C/c2c(-c3ccc(F)cc3)cc(-c3ccccc3)nc2C2CCCCC2)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368201		CHEMBL2368201		0	http://www.openphacts.org/units/Nanomolar	304569	>	1	1	>		IC50	nM		5000.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		5000.0
		1078022	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	O=C1C[C@H](O)C[C@@H](/C=C/c2c(-c3ccc(F)cc3)cc(-c3ccccc3)nc2C2CCCCC2)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368201		CHEMBL2368201		0		304569	>	1	0	>		Relative potency			0.01	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.01
		1080479	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '17.19', 'le': '0.32', 'lle': '2.45', 'sei': '10.71'}	CHEMBL2368185		CHEMBL2368185	7.75	0	http://www.openphacts.org/units/Nanomolar	304581	=	1	1	=		IC50	nM		18.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		18.0
		1080480	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(-c2ccc(F)cc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368185		CHEMBL2368185		0		304581	=	1	0	=		Relative potency			2.78	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				2.78
		1081603	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1125087	J Med Chem	1990.0	{'bei': '18.05', 'le': '0.34', 'lle': '3.10', 'sei': '10.02'}	CHEMBL503	LOVASTATIN	CHEMBL503	7.30	0	http://www.openphacts.org/units/Nanomolar	304558	=	1	1	=		IC50	nM		50.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		50.0
		1081604	[]	CHEMBL690062	Relative potency for the inhibitory activity of HMG-CoA reductase to that (arbitrarily assigned a value of 1.00)	B			BAO_0000179	BAO_0000357	single protein format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1125087	J Med Chem	1990.0		CHEMBL503	LOVASTATIN	CHEMBL503		0		304558	=	1	0	=		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		1082854	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(-c2ccccc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '19.19', 'le': '0.35', 'lle': '3.15', 'sei': '11.48'}	CHEMBL2368188		CHEMBL2368188	8.30	0	http://www.openphacts.org/units/Nanomolar	304582	=	1	1	=		IC50	nM		5.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		5.0
		1082855	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(-c2ccccc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368188		CHEMBL2368188		0		304582	=	1	0	=		Relative potency			10.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				10.0
		1086047	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(C(C)(C)C)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '18.71', 'le': '0.35', 'lle': '2.31', 'sei': '12.96'}	CHEMBL2368197		CHEMBL2368197	7.70	0	http://www.openphacts.org/units/Nanomolar	304564	=	1	1	=		IC50	nM		20.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		20.0
		1086048	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(C(C)(C)C)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368197		CHEMBL2368197		0		304564	=	1	0	=		Relative potency			2.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				2.5
		1087001	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	Cc1cc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C)n1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '16.69', 'le': '0.31', 'lle': '2.12', 'sei': '9.59'}	CHEMBL2111271		CHEMBL2111271	5.70	0	http://www.openphacts.org/units/Nanomolar	304559	=	1	1	=		IC50	nM		2000.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		2000.0
		1087002	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	Cc1cc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C)n1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2111271		CHEMBL2111271		0		304559	=	1	0	=		Relative potency			0.03	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.03
		1088226	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C(C)C)n1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '20.88', 'le': '0.39', 'lle': '3.71', 'sei': '11.50'}	CHEMBL2368190		CHEMBL2368190	8.32	0	http://www.openphacts.org/units/Nanomolar	304584	=	1	1	=		IC50	nM		4.8	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		4.8
		1088227	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C(C)C)n1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368190		CHEMBL2368190		0		304584	=	1	0	=		Relative potency			10.42	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				10.42
		1090390	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	Cc1cc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C(C)C)n1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '19.76', 'le': '0.37', 'lle': '2.90', 'sei': '12.29'}	CHEMBL2368198		CHEMBL2368198	7.30	0	http://www.openphacts.org/units/Nanomolar	304563	=	1	1	=		IC50	nM		50.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		50.0
		1090391	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	Cc1cc(-c2ccc(F)cc2)c(/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)c(C(C)C)n1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368198		CHEMBL2368198		0		304563	=	1	0	=		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		1092593	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C\[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '13.14', 'le': '0.24', 'lle': '0.36', 'sei': '8.92'}	CHEMBL2111238		CHEMBL2111238	5.30	0	http://www.openphacts.org/units/Nanomolar	304579	=	1	1	=		IC50	nM		5000.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		5000.0
		1092594	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C\[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2111238		CHEMBL2111238		0		304579	=	1	0	=		Relative potency			0.08	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.08
		1093753	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '17.46', 'le': '0.32', 'lle': '2.11', 'sei': '11.86'}	CHEMBL2111268		CHEMBL2111268	7.05	0	http://www.openphacts.org/units/Nanomolar	304561	=	1	1	=		IC50	nM		90.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		90.0
		1093754	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	Cc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2111268		CHEMBL2111268		0		304561	=	1	0	=		Relative potency			0.56	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.56
		1096008	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '19.24', 'le': '0.35', 'lle': '2.54', 'sei': '13.97'}	CHEMBL2368199	GLENVASTATIN	CHEMBL2368199	8.30	0	http://www.openphacts.org/units/Nanomolar	304565	=	1	1	=		IC50	nM		5.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		5.0
		1096009	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368199	GLENVASTATIN	CHEMBL2368199		0		304565	=	1	0	=		Relative potency			10.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				10.0
		1096011	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1CCC1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '14.84', 'le': '0.27', 'lle': '0.75', 'sei': '10.82'}	CHEMBL156695		CHEMBL156695	6.43	0	http://www.openphacts.org/units/Nanomolar	304576	=	1	1	=		IC50	nM		370.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		370.0
		1096012	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1CCC1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL156695		CHEMBL156695		0		304576	=	1	0	=		Relative potency			0.14	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.14
		1097142	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1cc(-c2ccccc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '18.54', 'le': '0.34', 'lle': '2.24', 'sei': '13.46'}	CHEMBL2368200		CHEMBL2368200	8.00	0	http://www.openphacts.org/units/Nanomolar	304568	=	1	1	=		IC50	nM		10.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		10.0
		1097143	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1cc(-c2ccccc2)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368200		CHEMBL2368200		0		304568	=	1	0	=		Relative potency			5.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				5.0
		1098351	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	Cc1ccc(C)c(-c2cc(-c3ccc(F)cc3)c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C(C)C)n2)c1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '16.75', 'le': '0.31', 'lle': '1.33', 'sei': '12.96'}	CHEMBL2368205		CHEMBL2368205	7.70	0	http://www.openphacts.org/units/Nanomolar	304573	=	1	1	=		IC50	nM		20.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		20.0
		1098352	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(C)c(-c2cc(-c3ccc(F)cc3)c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C(C)C)n2)c1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368205		CHEMBL2368205		0		304573	=	1	0	=		Relative potency			2.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				2.5
		1098354	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	COc1ccc(-c2cc(-c3ccccc3)nc(C(C)C)c2/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)cc1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '15.39', 'le': '0.28', 'lle': '1.19', 'sei': '9.94'}	CHEMBL2368194		CHEMBL2368194	6.82	0	http://www.openphacts.org/units/Nanomolar	304571	=	1	1	=		IC50	nM		150.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		150.0
		1098355	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	COc1ccc(-c2cc(-c3ccccc3)nc(C(C)C)c2/C=C/[C@@H]2C[C@@H](O)CC(=O)O2)cc1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368194		CHEMBL2368194		0		304571	=	1	0	=		Relative potency			0.33	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.33
		1099368	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '18.08', 'le': '0.34', 'lle': '2.22', 'sei': '13.67'}	CHEMBL2368202		CHEMBL2368202	8.12	0	http://www.openphacts.org/units/Nanomolar	304574	=	1	1	=		IC50	nM		7.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		7.5
		1099369	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(-c2ccc(F)cc2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368202		CHEMBL2368202		0		304574	=	1	0	=		Relative potency			6.67	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				6.67
		1100547	[]	CHEMBL692726	Inhibition of cellular HMG-CoA reductase in cultures of human HEP G2 cells, determined by decreased incorporation of sodium [14C]acetate into cholesterol.	B			BAO_0000190	BAO_0000219	cell-based format	CC(C)c1nc(C2CCCCC2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0	{'bei': '18.33', 'le': '0.34', 'lle': '1.88', 'sei': '13.50'}	CHEMBL2368191		CHEMBL2368191	8.02	0	http://www.openphacts.org/units/Nanomolar	304585	=	1	1	=		IC50	nM		9.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		9.5
		1100548	[]	CHEMBL690063	Relative inhibition of HMG-CoA reductase compared to Mevinolin.	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1nc(C2CCCCC2)cc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1125087	J Med Chem	1990.0		CHEMBL2368191		CHEMBL2368191		0		304585	=	1	0	=		Relative potency			5.26	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				5.26
		1103907	[]	CHEMBL692133	Tested in vitro for the inhibition of HMG-CoA reductase from partially purified microsomal preparations.	B			BAO_0000190	BAO_0000251	microsome format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1126067	J Med Chem	1992.0	{'bei': '19.03', 'le': '0.36', 'lle': '3.50', 'sei': '10.57'}	CHEMBL503	LOVASTATIN	CHEMBL503	7.70	0	http://www.openphacts.org/units/Nanomolar	114422	=	1	1	=		IC50	nM		20.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		0.02
		1106469	[]	CHEMBL692133	Tested in vitro for the inhibition of HMG-CoA reductase from partially purified microsomal preparations.	B			BAO_0000190	BAO_0000251	microsome format	CC(C)c1nn(-c2ccccn2)c(-c2ccc(F)cc2)c1CCC(O)C[C@@H](O)CC(=O)[O-].[Na+]			CHEMBL1126067	J Med Chem	1992.0	{'bei': '15.76', 'le': '0.30', 'lle': '3.24', 'sei': '6.42'}	CHEMBL65037		CHEMBL1205203	6.96	0	http://www.openphacts.org/units/Nanomolar	114436	=	1	1	=		IC50	nM		110.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		0.11
		1109821	[]	CHEMBL692133	Tested in vitro for the inhibition of HMG-CoA reductase from partially purified microsomal preparations.	B			BAO_0000190	BAO_0000251	microsome format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CCC(O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+]			CHEMBL1126067	J Med Chem	1992.0	{'bei': '18.22', 'le': '0.35', 'lle': '3.98', 'sei': '7.40'}	CHEMBL303515	LOVASTATIN SODIUM	CHEMBL1206749	7.70	0	http://www.openphacts.org/units/Nanomolar	114434	=	1	1	=		IC50	nM		20.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		0.02
		1112276	[]	CHEMBL687156	The compound was tested in vitro for inhibitory activity against HMG-CoA reductase	B			BAO_0000190	BAO_0000357	single protein format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21			CHEMBL1125317	J Med Chem	1992.0	{'bei': '19.14', 'le': '0.36', 'lle': '3.54', 'sei': '10.63'}	CHEMBL333443		CHEMBL333443	7.75	0	http://www.openphacts.org/units/Nanomolar	239049	=	1	1	=		IC50	nM		18.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		18.0
		1112279	[]	CHEMBL687157	Potency against HMG-CoA reductase relative to compactin =1	B			BAO_0000179	BAO_0000357	single protein format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21			CHEMBL1125317	J Med Chem	1992.0		CHEMBL333443		CHEMBL333443		0		239049	=	1	0	=		Relative potency			1.58	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.58
		1113454	[]	CHEMBL687156	The compound was tested in vitro for inhibitory activity against HMG-CoA reductase	B			BAO_0000190	BAO_0000357	single protein format	CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1125317	J Med Chem	1992.0	{'bei': '19.32', 'le': '0.37', 'lle': '3.60', 'sei': '10.36'}	CHEMBL54440	MEVASTATIN	CHEMBL54440	7.55	0	http://www.openphacts.org/units/Nanomolar	239051	=	1	1	=		IC50	nM		28.4	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		28.4
		1115823	[]	CHEMBL692133	Tested in vitro for the inhibition of HMG-CoA reductase from partially purified microsomal preparations.	B			BAO_0000190	BAO_0000251	microsome format	CC(C)c1nn(-c2ccccn2)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+]			CHEMBL1126067	J Med Chem	1992.0	{'bei': '17.34', 'le': '0.33', 'lle': '3.82', 'sei': '7.02'}	CHEMBL2367477		CHEMBL3040344	7.62	0	http://www.openphacts.org/units/Nanomolar	114428	=	1	1	=		IC50	nM		24.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		0.024
